ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93668,10,2015,Elec- Agricultural,Y,0.00,0.00,
93668,10,2015,Elec- Commercial,Y,0.00,0.00,
93668,10,2015,Elec- Residential,N,321.00,208787.00,650.00
93669,10,2015,Elec- Commercial,Y,0.00,0.00,
93669,10,2015,Elec- Residential,N,199.00,65938.00,331.00
93673,10,2015,Elec- Residential,N,171.00,90062.00,527.00
93675,10,2015,Elec- Agricultural,Y,0.00,0.00,
93675,10,2015,Elec- Commercial,Y,0.00,0.00,
93675,10,2015,Elec- Residential,N,1551.00,922880.00,595.00
93701,10,2015,Elec- Agricultural,Y,0.00,0.00,
93701,10,2015,Elec- Commercial,Y,0.00,0.00,
93701,10,2015,Elec- Industrial,Y,0.00,0.00,
93701,10,2015,Elec- Residential,N,3328.00,1473285.00,443.00
93702,10,2015,Elec- Agricultural,Y,0.00,0.00,
93702,10,2015,Elec- Commercial,N,708.00,4916701.00,6944.00
93702,10,2015,Elec- Industrial,Y,0.00,0.00,
93702,10,2015,Elec- Residential,N,11494.00,5908313.00,514.00
93703,10,2015,Elec- Agricultural,Y,0.00,0.00,
93703,10,2015,Elec- Commercial,N,834.00,4673363.00,5604.00
93703,10,2015,Elec- Industrial,Y,0.00,0.00,
93703,10,2015,Elec- Residential,N,9969.00,5257140.00,527.00
93704,10,2015,Elec- Agricultural,Y,0.00,0.00,
93704,10,2015,Elec- Commercial,Y,909.00,6174128.00,6792.00
93704,10,2015,Elec- Industrial,Y,0.00,0.00,
93704,10,2015,Elec- Residential,N,11399.00,6207701.00,545.00
93705,10,2015,Elec- Agricultural,Y,0.00,0.00,
93705,10,2015,Elec- Commercial,Y,0.00,0.00,
93705,10,2015,Elec- Residential,N,12167.00,6763081.00,556.00
93706,10,2015,Elec- Agricultural,Y,0.00,0.00,
93706,10,2015,Elec- Commercial,N,1094.00,12206854.00,11158.00
93706,10,2015,Elec- Industrial,Y,0.00,0.00,
93706,10,2015,Elec- Residential,N,10259.00,5856040.00,571.00
93710,10,2015,Elec- Agricultural,Y,71.00,144870.00,2040.00
93710,10,2015,Elec- Commercial,Y,1189.00,11839289.00,9957.00
93710,10,2015,Elec- Industrial,Y,0.00,0.00,
93710,10,2015,Elec- Residential,N,11179.00,6518171.00,583.00
93711,10,2015,Elec- Agricultural,Y,0.00,0.00,
93711,10,2015,Elec- Commercial,N,1511.00,10816502.00,7159.00
93711,10,2015,Elec- Residential,N,16127.00,10829933.00,672.00
93720,10,2015,Elec- Agricultural,Y,0.00,0.00,
93720,10,2015,Elec- Commercial,Y,1320.00,15774537.00,11950.00
93720,10,2015,Elec- Industrial,Y,0.00,0.00,
93720,10,2015,Elec- Residential,N,18031.00,11372005.00,631.00
93721,10,2015,Elec- Agricultural,Y,0.00,0.00,
93721,10,2015,Elec- Commercial,Y,1150.00,11718799.00,10190.00
93721,10,2015,Elec- Industrial,Y,0.00,0.00,
93721,10,2015,Elec- Residential,N,1450.00,874275.00,603.00
93722,10,2015,Elec- Agricultural,Y,360.00,639228.00,1776.00
93722,10,2015,Elec- Commercial,Y,1539.00,11185710.00,7268.00
93722,10,2015,Elec- Residential,N,25692.00,15997490.00,623.00
93723,10,2015,Elec- Agricultural,Y,0.00,0.00,
93723,10,2015,Elec- Commercial,Y,0.00,0.00,
93723,10,2015,Elec- Residential,N,2796.00,1938932.00,693.00
93725,10,2015,Elec- Agricultural,Y,2044.00,20062523.00,9815.00
93725,10,2015,Elec- Commercial,Y,1031.00,13480023.00,13075.00
93725,10,2015,Elec- Industrial,Y,0.00,0.00,
93725,10,2015,Elec- Residential,N,6640.00,4003935.00,603.00
93726,10,2015,Elec- Agricultural,Y,0.00,0.00,
93726,10,2015,Elec- Commercial,N,894.00,7723510.00,8639.00
93726,10,2015,Elec- Residential,N,14512.00,7880785.00,543.00
93727,10,2015,Elec- Agricultural,Y,323.00,725090.00,2245.00
93727,10,2015,Elec- Commercial,Y,1543.00,13545901.00,8779.00
93727,10,2015,Elec- Industrial,Y,0.00,0.00,
93727,10,2015,Elec- Residential,N,22387.00,13435645.00,600.00
93728,10,2015,Elec- Agricultural,Y,0.00,0.00,
93728,10,2015,Elec- Commercial,N,618.00,3036234.00,4913.00
93728,10,2015,Elec- Residential,Y,5360.00,2997160.00,559.00
93730,10,2015,Elec- Agricultural,Y,0.00,0.00,
93730,10,2015,Elec- Commercial,Y,0.00,0.00,
93730,10,2015,Elec- Residential,N,3909.00,2766754.00,708.00
93737,10,2015,Elec- Agricultural,Y,0.00,0.00,
93737,10,2015,Elec- Commercial,Y,0.00,0.00,
93737,10,2015,Elec- Residential,N,1292.00,950088.00,735.00
93740,10,2015,Elec- Agricultural,Y,0.00,0.00,
93740,10,2015,Elec- Commercial,Y,0.00,0.00,
93741,10,2015,Elec- Agricultural,Y,0.00,0.00,
93741,10,2015,Elec- Residential,Y,0.00,0.00,
93901,10,2015,Elec- Agricultural,Y,0.00,0.00,
93901,10,2015,Elec- Commercial,Y,2095.00,11529475.00,5503.00
93901,10,2015,Elec- Industrial,Y,51.00,59696832.00,1170526.00
93901,10,2015,Elec- Residential,N,9899.00,3400618.00,344.00
93905,10,2015,Elec- Agricultural,Y,0.00,0.00,
93905,10,2015,Elec- Commercial,N,571.00,4080158.00,7146.00
93905,10,2015,Elec- Residential,N,12834.00,4178788.00,326.00
93906,10,2015,Elec- Agricultural,Y,0.00,0.00,
93906,10,2015,Elec- Commercial,N,654.00,7176618.00,10973.00
93906,10,2015,Elec- Industrial,Y,0.00,0.00,
93906,10,2015,Elec- Residential,N,16610.00,6284804.00,378.00
93907,10,2015,Elec- Agricultural,Y,0.00,0.00,
93907,10,2015,Elec- Commercial,N,684.00,3429010.00,5013.00
93907,10,2015,Elec- Residential,N,7015.00,3324077.00,474.00
93908,10,2015,Elec- Agricultural,Y,0.00,0.00,
93908,10,2015,Elec- Commercial,Y,0.00,0.00,
93908,10,2015,Elec- Residential,N,4748.00,2755398.00,580.00
93920,10,2015,Elec- Agricultural,Y,0.00,0.00,
93920,10,2015,Elec- Commercial,Y,0.00,0.00,
93920,10,2015,Elec- Residential,N,260.00,159888.00,615.00
93921,10,2015,Elec- Commercial,N,335.00,956782.00,2856.00
93921,10,2015,Elec- Residential,N,1881.00,686010.00,365.00
93923,10,2015,Elec- Agricultural,Y,0.00,0.00,
93923,10,2015,Elec- Commercial,Y,1019.00,4562725.00,4478.00
93923,10,2015,Elec- Residential,N,6316.00,3238627.00,513.00
93924,10,2015,Elec- Agricultural,Y,0.00,0.00,
93924,10,2015,Elec- Commercial,Y,0.00,0.00,
93924,10,2015,Elec- Residential,N,2472.00,1479653.00,599.00
93925,10,2015,Elec- Agricultural,Y,0.00,0.00,
93925,10,2015,Elec- Commercial,N,60.00,145508.00,2425.00
93925,10,2015,Elec- Residential,N,384.00,171394.00,446.00
93926,10,2015,Elec- Agricultural,Y,0.00,0.00,
93926,10,2015,Elec- Commercial,Y,0.00,0.00,
93926,10,2015,Elec- Industrial,Y,0.00,0.00,
93926,10,2015,Elec- Residential,N,2174.00,837605.00,385.00
93927,10,2015,Elec- Agricultural,Y,0.00,0.00,
93927,10,2015,Elec- Commercial,Y,0.00,0.00,
93927,10,2015,Elec- Residential,N,4142.00,1538630.00,371.00
93930,10,2015,Elec- Agricultural,Y,0.00,0.00,
93930,10,2015,Elec- Commercial,Y,450.00,2753488.00,6119.00
93930,10,2015,Elec- Residential,N,3856.00,1486260.00,385.00
93932,10,2015,Elec- Agricultural,Y,0.00,0.00,
93932,10,2015,Elec- Commercial,Y,0.00,0.00,
93932,10,2015,Elec- Residential,N,270.00,150877.00,559.00
93933,10,2015,Elec- Agricultural,Y,0.00,0.00,
93933,10,2015,Elec- Commercial,N,460.00,3323670.00,7225.00
93933,10,2015,Elec- Residential,N,7620.00,2763494.00,363.00
93940,10,2015,Elec- Commercial,Y,2270.00,17384507.00,7658.00
93940,10,2015,Elec- Industrial,Y,0.00,0.00,
93940,10,2015,Elec- Residential,Y,13283.00,4350907.00,328.00
93943,10,2015,Elec- Residential,Y,0.00,0.00,
93944,10,2015,Elec- Commercial,Y,0.00,0.00,
93950,10,2015,Elec- Agricultural,Y,0.00,0.00,
93950,10,2015,Elec- Commercial,Y,0.00,0.00,
93950,10,2015,Elec- Residential,N,7338.00,2240104.00,305.00
93953,10,2015,Elec- Commercial,Y,0.00,0.00,
93953,10,2015,Elec- Residential,N,2698.00,1770679.00,656.00
93954,10,2015,Elec- Residential,N,103.00,48765.00,473.00
93955,10,2015,Elec- Commercial,N,765.00,4670662.00,6105.00
93955,10,2015,Elec- Industrial,Y,0.00,0.00,
93955,10,2015,Elec- Residential,N,8779.00,3354769.00,382.00
93960,10,2015,Elec- Agricultural,Y,607.00,22534549.00,37124.00
93960,10,2015,Elec- Commercial,Y,751.00,5416223.00,7212.00
93960,10,2015,Elec- Industrial,Y,0.00,0.00,
93960,10,2015,Elec- Residential,N,4253.00,1748956.00,411.00
93962,10,2015,Elec- Residential,N,263.00,103455.00,393.00
94002,10,2015,Elec- Commercial,N,716.00,4426841.00,6183.00
94002,10,2015,Elec- Residential,N,10570.00,4209256.00,398.00
94005,10,2015,Elec- Commercial,Y,0.00,0.00,
94005,10,2015,Elec- Residential,N,1831.00,670641.00,366.00
94010,10,2015,Elec- Agricultural,Y,0.00,0.00,
94010,10,2015,Elec- Commercial,N,1283.00,11500228.00,8964.00
94010,10,2015,Elec- Industrial,Y,0.00,0.00,
94010,10,2015,Elec- Residential,N,16948.00,9079436.00,536.00
94014,10,2015,Elec- Agricultural,Y,0.00,0.00,
94014,10,2015,Elec- Commercial,N,751.00,5809656.00,7736.00
94014,10,2015,Elec- Residential,N,13343.00,4903228.00,367.00
94015,10,2015,Elec- Agricultural,Y,0.00,0.00,
94015,10,2015,Elec- Commercial,N,471.00,6298173.00,13372.00
94015,10,2015,Elec- Industrial,Y,0.00,0.00,
94015,10,2015,Elec- Residential,N,18019.00,6563280.00,364.00
94018,10,2015,Elec- Commercial,N,169.00,444107.00,2628.00
94018,10,2015,Elec- Residential,N,1859.00,867211.00,466.00
94019,10,2015,Elec- Agricultural,Y,0.00,0.00,
94019,10,2015,Elec- Commercial,Y,0.00,0.00,
94019,10,2015,Elec- Residential,N,4677.00,2263766.00,484.00
94020,10,2015,Elec- Agricultural,Y,0.00,0.00,
94020,10,2015,Elec- Commercial,Y,0.00,0.00,
94020,10,2015,Elec- Residential,N,567.00,309864.00,546.00
94021,10,2015,Elec- Commercial,Y,0.00,0.00,
94021,10,2015,Elec- Residential,N,83.00,43284.00,521.00
94022,10,2015,Elec- Agricultural,Y,0.00,0.00,
94022,10,2015,Elec- Commercial,Y,0.00,0.00,
94022,10,2015,Elec- Industrial,Y,0.00,0.00,
94022,10,2015,Elec- Residential,N,7144.00,5404727.00,757.00
94024,10,2015,Elec- Commercial,Y,0.00,0.00,
94024,10,2015,Elec- Residential,N,7748.00,5220325.00,674.00
94025,10,2015,Elec- Agricultural,Y,0.00,0.00,
94025,10,2015,Elec- Commercial,Y,1156.00,18047260.00,15612.00
94025,10,2015,Elec- Industrial,Y,0.00,0.00,
94025,10,2015,Elec- Residential,N,15388.00,7233834.00,470.00
94027,10,2015,Elec- Agricultural,Y,0.00,0.00,
94027,10,2015,Elec- Commercial,Y,0.00,0.00,
94027,10,2015,Elec- Residential,N,2413.00,3976382.00,1648.00
94028,10,2015,Elec- Agricultural,Y,0.00,0.00,
94028,10,2015,Elec- Commercial,Y,0.00,0.00,
94028,10,2015,Elec- Residential,N,2287.00,1872622.00,819.00
94030,10,2015,Elec- Commercial,N,422.00,3732356.00,8844.00
94030,10,2015,Elec- Residential,N,8357.00,3272424.00,392.00
94035,10,2015,Elec- Commercial,Y,0.00,0.00,
94037,10,2015,Elec- Residential,N,1048.00,574664.00,548.00
94038,10,2015,Elec- Agricultural,Y,0.00,0.00,
94038,10,2015,Elec- Commercial,Y,0.00,0.00,
94038,10,2015,Elec- Residential,N,1020.00,489300.00,480.00
94040,10,2015,Elec- Commercial,Y,0.00,0.00,
94040,10,2015,Elec- Industrial,Y,0.00,0.00,
94040,10,2015,Elec- Residential,N,13447.00,5071677.00,377.00
94041,10,2015,Elec- Commercial,Y,0.00,0.00,
94041,10,2015,Elec- Industrial,Y,0.00,0.00,
94041,10,2015,Elec- Residential,N,6305.00,2018006.00,320.00
94043,10,2015,Elec- Agricultural,Y,0.00,0.00,
94043,10,2015,Elec- Commercial,Y,2247.00,68010456.00,30267.00
94043,10,2015,Elec- Industrial,Y,0.00,0.00,
94043,10,2015,Elec- Residential,N,11940.00,3918193.00,328.00
94044,10,2015,Elec- Agricultural,Y,0.00,0.00,
94044,10,2015,Elec- Commercial,Y,593.00,2725135.00,4596.00
94044,10,2015,Elec- Industrial,Y,0.00,0.00,
94044,10,2015,Elec- Residential,N,14128.00,5285118.00,374.00
94060,10,2015,Elec- Agricultural,Y,0.00,0.00,
94060,10,2015,Elec- Commercial,Y,0.00,0.00,
94060,10,2015,Elec- Residential,N,462.00,235836.00,510.00
94061,10,2015,Elec- Commercial,N,375.00,2442460.00,6513.00
94061,10,2015,Elec- Residential,N,13383.00,5200280.00,389.00
94062,10,2015,Elec- Agricultural,Y,0.00,0.00,
94062,10,2015,Elec- Commercial,Y,0.00,0.00,
94062,10,2015,Elec- Industrial,Y,0.00,0.00,
94062,10,2015,Elec- Residential,N,9762.00,6694555.00,686.00
94063,10,2015,Elec- Commercial,N,1681.00,22138596.00,13170.00
94063,10,2015,Elec- Industrial,Y,0.00,0.00,
94063,10,2015,Elec- Residential,N,8514.00,3138019.00,369.00
94065,10,2015,Elec- Commercial,Y,0.00,0.00,
94065,10,2015,Elec- Industrial,Y,0.00,0.00,
94065,10,2015,Elec- Residential,N,5069.00,2084252.00,411.00
94066,10,2015,Elec- Commercial,Y,0.00,0.00,
94066,10,2015,Elec- Industrial,Y,0.00,0.00,
94066,10,2015,Elec- Residential,N,14640.00,5729315.00,391.00
94070,10,2015,Elec- Commercial,N,1515.00,9529050.00,6290.00
94070,10,2015,Elec- Industrial,Y,0.00,0.00,
94070,10,2015,Elec- Residential,N,12042.00,5458388.00,453.00
94074,10,2015,Elec- Agricultural,Y,0.00,0.00,
94074,10,2015,Elec- Commercial,Y,0.00,0.00,
94074,10,2015,Elec- Residential,N,68.00,46059.00,677.00
94080,10,2015,Elec- Agricultural,Y,0.00,0.00,
94080,10,2015,Elec- Commercial,Y,2804.00,47893523.00,17080.00
94080,10,2015,Elec- Industrial,Y,0.00,0.00,
94080,10,2015,Elec- Residential,N,20700.00,7505112.00,363.00
94085,10,2015,Elec- Commercial,Y,0.00,0.00,
94085,10,2015,Elec- Industrial,Y,0.00,0.00,
94085,10,2015,Elec- Residential,N,8381.00,2834459.00,338.00
94086,10,2015,Elec- Agricultural,Y,0.00,0.00,
94086,10,2015,Elec- Commercial,N,659.00,11667978.00,17706.00
94086,10,2015,Elec- Industrial,Y,0.00,0.00,
94086,10,2015,Elec- Residential,N,18619.00,6311324.00,339.00
94087,10,2015,Elec- Commercial,Y,0.00,0.00,
94087,10,2015,Elec- Residential,N,20389.00,8037313.00,394.00
94089,10,2015,Elec- Commercial,Y,0.00,0.00,
94089,10,2015,Elec- Industrial,Y,0.00,0.00,
94089,10,2015,Elec- Residential,N,4708.00,2553896.00,542.00
94102,10,2015,Elec- Commercial,N,1037.00,13879789.00,13385.00
94102,10,2015,Elec- Industrial,Y,0.00,0.00,
94102,10,2015,Elec- Residential,N,11141.00,3097794.00,278.00
94103,10,2015,Elec- Commercial,N,1852.00,23739554.00,12818.00
94103,10,2015,Elec- Industrial,Y,46.00,57191249.00,1243288.00
94103,10,2015,Elec- Residential,N,12072.00,3324792.00,275.00
94104,10,2015,Elec- Commercial,N,132.00,6708292.00,50820.00
94104,10,2015,Elec- Industrial,Y,0.00,0.00,
94104,10,2015,Elec- Residential,N,229.00,56856.00,248.00
94105,10,2015,Elec- Commercial,N,443.00,17844479.00,40281.00
94105,10,2015,Elec- Industrial,Y,74.00,66719054.00,901609.00
94105,10,2015,Elec- Residential,N,5267.00,1836203.00,349.00
94107,10,2015,Elec- Commercial,Y,1508.00,22284899.00,14778.00
94107,10,2015,Elec- Industrial,Y,0.00,0.00,
94107,10,2015,Elec- Residential,N,13256.00,3876584.00,292.00
94108,10,2015,Elec- Commercial,N,1139.00,10878125.00,9551.00
94108,10,2015,Elec- Industrial,Y,0.00,0.00,
94108,10,2015,Elec- Residential,N,5523.00,1364152.00,247.00
94109,10,2015,Elec- Commercial,Y,2279.00,18529466.00,8131.00
94109,10,2015,Elec- Residential,N,27502.00,6960882.00,253.00
94110,10,2015,Elec- Commercial,N,1806.00,7052901.00,3905.00
94110,10,2015,Elec- Residential,N,25840.00,6766943.00,262.00
94111,10,2015,Elec- Commercial,Y,428.00,10589530.00,24742.00
94111,10,2015,Elec- Industrial,Y,0.00,0.00,
94111,10,2015,Elec- Residential,Y,958.00,322238.00,336.00
94112,10,2015,Elec- Commercial,N,772.00,3142189.00,4070.00
94112,10,2015,Elec- Residential,N,18641.00,7062817.00,379.00
94114,10,2015,Elec- Commercial,Y,949.00,4178629.00,4403.00
94114,10,2015,Elec- Industrial,Y,0.00,0.00,
94114,10,2015,Elec- Residential,N,16754.00,4713768.00,281.00
94115,10,2015,Elec- Commercial,Y,0.00,0.00,
94115,10,2015,Elec- Industrial,Y,0.00,0.00,
94115,10,2015,Elec- Residential,N,16109.00,5036164.00,313.00
94116,10,2015,Elec- Commercial,Y,0.00,0.00,
94116,10,2015,Elec- Residential,N,13487.00,4693341.00,348.00
94117,10,2015,Elec- Commercial,N,640.00,2525034.00,3945.00
94117,10,2015,Elec- Industrial,Y,0.00,0.00,
94117,10,2015,Elec- Residential,N,18656.00,4749946.00,255.00
94118,10,2015,Elec- Commercial,Y,1009.00,5257862.00,5211.00
94118,10,2015,Elec- Industrial,Y,0.00,0.00,
94118,10,2015,Elec- Residential,Y,17474.00,5185132.00,297.00
94121,10,2015,Elec- Commercial,N,547.00,1699427.00,3107.00
94121,10,2015,Elec- Industrial,Y,0.00,0.00,
94121,10,2015,Elec- Residential,N,17345.00,4973427.00,287.00
94122,10,2015,Elec- Commercial,Y,1307.00,3937382.00,3013.00
94122,10,2015,Elec- Residential,N,20569.00,6111327.00,297.00
94123,10,2015,Elec- Commercial,N,899.00,2767843.00,3079.00
94123,10,2015,Elec- Residential,N,14106.00,3953230.00,280.00
94124,10,2015,Elec- Agricultural,Y,0.00,0.00,
94124,10,2015,Elec- Commercial,N,1356.00,8299125.00,6120.00
94124,10,2015,Elec- Industrial,Y,0.00,0.00,
94124,10,2015,Elec- Residential,N,8947.00,3313759.00,370.00
94127,10,2015,Elec- Commercial,N,320.00,1006855.00,3146.00
94127,10,2015,Elec- Residential,N,6762.00,2818331.00,417.00
94129,10,2015,Elec- Commercial,Y,0.00,0.00,
94129,10,2015,Elec- Industrial,Y,0.00,0.00,
94129,10,2015,Elec- Residential,Y,0.00,0.00,
94130,10,2015,Elec- Commercial,Y,0.00,0.00,
94130,10,2015,Elec- Residential,Y,0.00,0.00,
94131,10,2015,Elec- Commercial,Y,0.00,0.00,
94131,10,2015,Elec- Residential,N,11956.00,3896212.00,326.00
94132,10,2015,Elec- Commercial,N,288.00,2886384.00,10022.00
94132,10,2015,Elec- Industrial,Y,0.00,0.00,
94132,10,2015,Elec- Residential,N,8500.00,2757701.00,324.00
94133,10,2015,Elec- Commercial,N,1222.00,8986107.00,7354.00
94133,10,2015,Elec- Residential,N,12071.00,2875606.00,238.00
94134,10,2015,Elec- Agricultural,Y,0.00,0.00,
94134,10,2015,Elec- Commercial,N,284.00,1489038.00,5243.00
94134,10,2015,Elec- Residential,N,9498.00,3699016.00,389.00
94158,10,2015,Elec- Commercial,Y,0.00,0.00,
94158,10,2015,Elec- Industrial,Y,0.00,0.00,
94158,10,2015,Elec- Residential,N,3282.00,938011.00,286.00
94303,10,2015,Elec- Agricultural,Y,0.00,0.00,
94303,10,2015,Elec- Commercial,Y,0.00,0.00,
94303,10,2015,Elec- Industrial,Y,0.00,0.00,
94303,10,2015,Elec- Residential,N,6912.00,2767951.00,400.00
94305,10,2015,Elec- Commercial,Y,0.00,0.00,
94305,10,2015,Elec- Industrial,Y,0.00,0.00,
94305,10,2015,Elec- Residential,N,917.00,536110.00,585.00
94306,10,2015,Elec- Commercial,Y,0.00,0.00,
94401,10,2015,Elec- Commercial,Y,2193.00,31635671.00,14426.00
94401,10,2015,Elec- Residential,N,11724.00,3983545.00,340.00
94402,10,2015,Elec- Commercial,Y,896.00,8060050.00,8996.00
94402,10,2015,Elec- Industrial,Y,0.00,0.00,
94402,10,2015,Elec- Residential,N,9549.00,4315961.00,452.00
94403,10,2015,Elec- Agricultural,Y,0.00,0.00,
94403,10,2015,Elec- Commercial,Y,0.00,0.00,
94403,10,2015,Elec- Industrial,Y,0.00,0.00,
94403,10,2015,Elec- Residential,N,16012.00,6147092.00,384.00
94404,10,2015,Elec- Commercial,Y,0.00,0.00,
94404,10,2015,Elec- Industrial,Y,0.00,0.00,
94404,10,2015,Elec- Residential,N,14113.00,5312419.00,376.00
94501,10,2015,Elec- Commercial,Y,0.00,0.00,
94502,10,2015,Elec- Commercial,Y,0.00,0.00,
94503,10,2015,Elec- Agricultural,Y,0.00,0.00,
94503,10,2015,Elec- Commercial,N,276.00,4888908.00,17713.00
94503,10,2015,Elec- Residential,N,5249.00,2941832.00,560.00
94505,10,2015,Elec- Agricultural,Y,0.00,0.00,
94505,10,2015,Elec- Commercial,Y,0.00,0.00,
94505,10,2015,Elec- Residential,N,5090.00,3562919.00,700.00
94506,10,2015,Elec- Agricultural,Y,0.00,0.00,
94506,10,2015,Elec- Commercial,Y,383.00,3731658.00,9743.00
94506,10,2015,Elec- Residential,N,8215.00,6349721.00,773.00
94507,10,2015,Elec- Agricultural,Y,0.00,0.00,
94507,10,2015,Elec- Commercial,Y,231.00,1486570.00,6435.00
94507,10,2015,Elec- Residential,N,5341.00,5061180.00,948.00
94508,10,2015,Elec- Agricultural,Y,0.00,0.00,
94508,10,2015,Elec- Commercial,Y,88.00,378771.00,4304.00
94508,10,2015,Elec- Industrial,Y,0.00,0.00,
94508,10,2015,Elec- Residential,N,933.00,554729.00,595.00
94509,10,2015,Elec- Agricultural,Y,0.00,0.00,
94509,10,2015,Elec- Commercial,N,1238.00,9644971.00,7791.00
94509,10,2015,Elec- Industrial,Y,0.00,0.00,
94509,10,2015,Elec- Residential,N,22374.00,12667519.00,566.00
94510,10,2015,Elec- Agricultural,Y,0.00,0.00,
94510,10,2015,Elec- Commercial,N,975.00,6262956.00,6424.00
94510,10,2015,Elec- Industrial,Y,0.00,0.00,
94510,10,2015,Elec- Residential,N,10907.00,5078416.00,466.00
94511,10,2015,Elec- Residential,N,1035.00,611935.00,591.00
94512,10,2015,Elec- Agricultural,Y,0.00,0.00,
94512,10,2015,Elec- Commercial,Y,0.00,0.00,
94512,10,2015,Elec- Residential,Y,0.00,0.00,
94513,10,2015,Elec- Agricultural,Y,0.00,0.00,
94513,10,2015,Elec- Commercial,N,1194.00,9118205.00,7637.00
94513,10,2015,Elec- Industrial,Y,0.00,0.00,
94513,10,2015,Elec- Residential,N,19376.00,12221858.00,631.00
94514,10,2015,Elec- Agricultural,Y,0.00,0.00,
94514,10,2015,Elec- Commercial,Y,0.00,0.00,
94514,10,2015,Elec- Industrial,Y,0.00,0.00,
94514,10,2015,Elec- Residential,N,934.00,614408.00,658.00
94515,10,2015,Elec- Agricultural,N,148.00,113907.00,770.00
94515,10,2015,Elec- Commercial,Y,741.00,4158848.00,5612.00
94515,10,2015,Elec- Residential,N,2648.00,1650081.00,623.00
94517,10,2015,Elec- Agricultural,Y,0.00,0.00,
94517,10,2015,Elec- Commercial,Y,0.00,0.00,
94517,10,2015,Elec- Residential,N,4408.00,2836767.00,644.00
94518,10,2015,Elec- Agricultural,Y,0.00,0.00,
94518,10,2015,Elec- Commercial,N,501.00,2371581.00,4734.00
94518,10,2015,Elec- Industrial,Y,0.00,0.00,
94518,10,2015,Elec- Residential,N,9792.00,4934661.00,504.00
94519,10,2015,Elec- Commercial,Y,0.00,0.00,
94519,10,2015,Elec- Residential,N,6748.00,3285023.00,487.00
94520,10,2015,Elec- Commercial,Y,2145.00,20814999.00,9704.00
94520,10,2015,Elec- Industrial,Y,115.00,126142364.00,1096890.00
94520,10,2015,Elec- Residential,N,12868.00,5283383.00,411.00
94521,10,2015,Elec- Commercial,N,443.00,3518456.00,7942.00
94521,10,2015,Elec- Residential,N,15850.00,7890632.00,498.00
94523,10,2015,Elec- Commercial,Y,0.00,0.00,
94523,10,2015,Elec- Industrial,Y,0.00,0.00,
94523,10,2015,Elec- Residential,N,14064.00,6426387.00,457.00
94525,10,2015,Elec- Agricultural,Y,0.00,0.00,
94525,10,2015,Elec- Commercial,Y,0.00,0.00,
94525,10,2015,Elec- Industrial,Y,0.00,0.00,
94525,10,2015,Elec- Residential,N,1512.00,561685.00,371.00
94526,10,2015,Elec- Commercial,Y,0.00,0.00,
94526,10,2015,Elec- Industrial,Y,0.00,0.00,
94526,10,2015,Elec- Residential,N,12084.00,7800555.00,646.00
94528,10,2015,Elec- Commercial,Y,0.00,0.00,
94528,10,2015,Elec- Residential,N,377.00,463900.00,1231.00
94530,10,2015,Elec- Commercial,N,529.00,2665720.00,5039.00
94530,10,2015,Elec- Residential,N,10442.00,3326124.00,319.00
94531,10,2015,Elec- Commercial,N,343.00,4079758.00,11894.00
94531,10,2015,Elec- Industrial,Y,0.00,0.00,
94531,10,2015,Elec- Residential,N,12788.00,8865686.00,693.00
94533,10,2015,Elec- Agricultural,Y,0.00,0.00,
94533,10,2015,Elec- Commercial,Y,1603.00,16223192.00,10121.00
94533,10,2015,Elec- Industrial,Y,0.00,0.00,
94533,10,2015,Elec- Residential,Y,23215.00,12831529.00,553.00
94534,10,2015,Elec- Agricultural,Y,0.00,0.00,
94534,10,2015,Elec- Commercial,N,615.00,8115354.00,13196.00
94534,10,2015,Elec- Industrial,Y,0.00,0.00,
